epoch;acc;loss;lr;val_acc;val_loss
0;0.49897435;62.8541078890287;0.001;0.47336066;29.157860146194206
1;0.4979487;17.69467317238832;0.001;0.49590164;10.032741359022797
2;0.4897436;6.828482085496951;0.001;0.50409836;4.50527033258657
3;0.4948718;3.420159931671925;0.001;0.50409836;2.5713750378030245
4;0.5041026;2.1404548481183174;0.001;0.49590164;1.7761222378152315
5;0.5097436;1.574883191279876;0.001;0.49590164;1.387594633415097
6;0.5205128;1.2850299760622856;0.001;0.50409836;1.1841606702960905
7;0.50666666;1.117456693893824;0.001;0.50409836;1.0713755048689295
8;0.50051284;1.0965954159467648;0.001;0.50409836;1.088154190876445
9;0.5;1.0575917010429579;0.001;0.50409836;1.0349706528616733
10;0.4902564;0.9365163835501059;0.001;0.5020492;0.9000089715738766
11;0.51641023;0.8808904611758697;0.001;0.47131148;0.8444137885922292
12;0.5251282;0.8747195690717453;0.001;0.50409836;0.8947109228274861
13;0.50564104;0.8283034383333646;0.001;0.49590164;0.8057284296536055
14;0.4928205;0.8079287662872902;0.001;0.50409836;0.7994359985726779
15;0.50769234;0.8286986967233511;0.001;0.49590164;0.8862967168698546
16;0.48410258;0.8194345821478428;0.001;0.5020492;0.7773595804073772
17;0.4953846;0.7874413644350492;0.001;0.5;0.7556083407558378
18;0.49076924;0.7723611117631961;0.001;0.49590164;0.7975376023620856
19;0.4979487;0.7816073397489695;0.001;0.50409836;0.773230821382804
20;0.48923078;0.7821040085034493;0.001;0.49590164;0.765697039541651
21;0.49333334;0.7528638663658729;0.001;0.50409836;0.7723715950231083
22;0.5133333;0.7784418416634584;0.001;0.50409836;0.805994842873245
23;0.4948718;0.7869498861753024;0.001;0.49590164;1.2475085356196418
24;0.5082051;0.7827338348902189;0.001;0.5020492;0.7328477472555442
25;0.47384617;0.7388704251631713;0.001;0.50409836;0.7369865960762149
26;0.51692307;0.797120223228748;0.001;0.4897541;0.7506078159222838
27;0.4851282;0.7549224711075807;0.001;0.5;0.7324670738861209
28;0.48615384;0.7674680242782984;0.001;0.50409836;0.8439687549090776
29;0.47846153;0.7569485020637512;0.001;0.49385247;0.7303095440395543
30;0.5020513;0.7308176600016081;0.001;0.50409836;0.7415017944867494
31;0.511282;0.7652850870597057;0.001;0.50409836;1.244196002600623
32;0.50461537;0.7348419250586093;0.001;0.51229507;0.7671069962079408
33;0.5082051;0.7710265571031815;0.001;0.5020492;0.7385977448010054
34;0.50666666;0.7299611650369107;0.001;0.50409836;0.723779776057259
35;0.49179488;0.7666473141694681;0.001;0.49590164;11.759077978915856
36;0.50256413;0.7521944774725499;0.001;0.5471311;0.7555232126204694
37;0.49076924;0.8399854651475565;0.001;0.49590164;42.20888244128618
38;0.48871794;0.8198861102568797;0.001;0.49590164;1.1232671073225677
39;0.51282054;0.7624602245673155;0.001;0.55122954;0.7384569693784244
40;0.4897436;0.7459605880884024;0.001;0.51229507;0.7748135855940522
41;0.4969231;0.776392045204456;0.001;0.5614754;0.7707890320996769
42;0.4948718;0.7974770687787961;0.001;0.50409836;1.2487005640248783
43;0.47948718;0.7843229285875957;0.001;0.50409836;0.7261693516715628
44;0.49128205;0.7354299660829398;0.001;0.5;0.726748320900026
45;0.4969231;0.7499981882021978;0.001;0.46516395;0.7291651231343629
46;0.5133333;0.7355959216753641;0.001;0.50409836;0.7327912234869159
47;0.47435898;0.7659325785514636;0.001;0.5;0.7238382687334155
48;0.4846154;0.7915039285635337;0.001;0.5020492;0.8218127723600044
49;0.4979487;0.7497750267615685;0.001;0.49590164;0.7244926290433915
50;0.4974359;0.7781684177349776;0.001;0.50409836;11.422476831029673
51;0.5061538;0.8104011462284968;0.001;0.50409836;0.9383334077772547
52;0.5133333;0.7350469620411213;0.001;0.49795082;0.7224666163569591
53;0.4994872;0.7435661911964416;0.001;0.50409836;0.7596969027988246
54;0.50153846;0.7447740291937803;0.001;0.5020492;0.7233141611834042
55;0.48820513;0.7337156525025001;0.001;0.50614756;0.7094425070481222
56;0.4948718;0.7473651443383632;0.001;0.50409836;0.7557672311048038
57;0.47076923;0.7369787430763245;0.001;0.50409836;0.7208662590042489
58;0.48358974;0.7323716428341009;0.001;0.49590164;0.7180862319274027
59;0.4897436;0.7272941797207564;0.001;0.49590164;0.7273157737294181
60;0.4846154;0.736753619756454;0.001;0.50409836;0.7219680948335616
61;0.51282054;0.7267485564794296;0.001;0.49590164;0.7399907190291608
62;0.4902564;0.7405540134967902;0.001;0.50409836;0.7522032935111249
63;0.49179488;0.75898757372147;0.001;0.49795082;0.7259087767757353
64;0.5010256;0.7636709632629003;0.001;0.50409836;2.7782480208600155
65;0.47435898;0.8237354159355164;0.001;0.49590164;0.7385515101620408
66;0.47589743;0.7412177473459488;0.001;0.49590164;0.7322035510031903
67;0.50769234;0.7549777242464897;0.001;0.49590164;1.2186630358461474
68;0.4902564;0.7479633677311432;0.001;0.49590164;0.747485631802043
69;0.5194872;0.744786944817274;0.001;0.4795082;0.7173054364861035
70;0.494359;0.7387328745157291;0.001;0.50409836;0.7291748328287093
71;0.52;0.980852650190011;0.001;0.49590164;0.7418223091813384
72;0.50769234;0.7251432976355919;0.001;0.50409836;0.7253680199873253
73;0.4974359;0.7335091123825465;0.001;0.50409836;0.7210141527848165
74;0.50358975;0.7320826405745287;0.001;0.50409836;0.7182996097158213
75;0.4876923;0.7385289724667867;0.001;0.49795082;0.7193134212103046
76;0.49384615;0.7348415438945477;0.001;0.50409836;0.714051115708273
77;0.4974359;0.7307246231421446;0.001;0.50409836;0.7609408771405455
78;0.50871795;0.7411321888825833;0.001;0.50409836;0.7250998332852223
79;0.5041026;0.742054459192814;0.001;0.50409836;0.7517786465707372
80;0.49846154;0.7270223202460852;0.001;0.49385247;0.7223406258176585
81;0.4974359;0.7480247400357173;0.001;0.50409836;0.7561968203450813
82;0.5010256;0.7358274827248011;0.001;0.49590164;1.0360821231466826
83;0.5010256;0.7276952131589254;0.001;0.5020492;0.7537108630430503
84;0.494359;0.7187764062636938;0.001;0.50409836;0.7127696989012546
85;0.49846154;0.7185463032967006;0.001;0.50409836;0.7293194678963207
86;0.47435898;0.7098739872223292;0.0003;0.50409836;0.7030509788481916
87;0.47948718;0.7084777084986369;0.0003;0.50409836;0.6997487965177317
88;0.5102564;0.7060905969448579;0.0003;0.49590164;0.7062545467595585
89;0.4979487;0.7037311564347682;0.0003;0.50409836;0.7038321837050016
90;0.5030769;0.7041152727298248;0.0003;0.49590164;0.7010200932377675
91;0.49333334;0.7026189571771866;0.0003;0.50409836;0.7002643503126551
92;0.4969231;0.7063476055707687;0.0003;0.50409836;0.7109235124509843
93;0.5010256;0.7108108749145117;0.0003;0.49590164;0.7292268755006008
94;0.51076925;0.7073895971591656;0.0003;0.50409836;0.707080852789957
95;0.4948718;0.7095560946831336;0.0003;0.49590164;8.540093398485027
96;0.4876923;0.7249512240825555;0.0003;0.49590164;0.7045657566336335
97;0.5030769;0.7096910530481583;0.0003;0.50409836;1.8916300984679675
98;0.50153846;0.7124719492594401;0.0003;0.49590164;0.7059616280383751
99;0.4897436;0.7070389619240394;0.0003;0.50409836;0.7062927504054836
100;0.5041026;0.7144052479205988;0.0003;0.50614756;0.7036557852244768
101;0.50153846;0.7048077502617469;0.0003;0.49590164;0.7042584419250488
102;0.5010256;0.7081823206559206;0.0003;0.50409836;0.7102479328874682
103;0.50358975;0.7023595000536014;0.0003;0.50409836;0.7262579515332082
104;0.4897436;0.7063861524753081;0.0003;0.50409836;0.7038072865517413
105;0.5;0.7147203185008122;0.0003;0.50409836;0.7339326309376075
106;0.49179488;0.7075706234345069;0.0003;0.49590164;0.700149908417561
107;0.47641027;0.7069191026687622;0.0003;0.50409836;0.6988413030983972
108;0.49384615;0.7047255244010534;0.0003;0.50409836;0.701494899929547
109;0.4928205;0.7062022630984967;0.0003;0.47131148;0.7066637492570721
110;0.50871795;0.7023820399015378;0.0003;0.50409836;0.7013558315449073
111;0.4923077;0.7051596397008651;0.0003;0.49795082;0.7036874020685915
112;0.4969231;0.7037757908380948;0.0003;0.50409836;0.7067055467699395
113;0.48820513;0.7018511994068439;0.0003;0.50409836;0.697826587762989
114;0.50666666;0.7054698735017043;0.0003;0.49590164;0.7305147139752497
115;0.4994872;0.7025938369677617;0.0003;0.50409836;0.7019032679620336
116;0.50153846;0.7068530203134585;0.0003;0.50409836;0.7093710342391593
117;0.48;0.7027736152135409;0.0003;0.50409836;0.698068130211752
118;0.51641023;0.7149509557699546;0.0003;0.49590164;0.920517098708231
119;0.5020513;0.7070248558582404;0.0003;0.49795082;0.7051737484384756
120;0.514359;0.7036298100764935;0.0003;0.50409836;0.7013032573168395
121;0.5102564;0.7019535378309396;0.0003;0.5;0.7048292306602978
122;0.48051283;0.711163332156646;0.0003;0.50409836;0.7077421927061237
