epoch;acc;loss;lr;val_acc;val_loss
112;0.4994872;0.7385647769463368;0.001;0.50409836;1.112442274562648
113;0.5061538;0.783685409166874;0.001;0.49590164;0.7530830903131454
114;0.51794875;0.7352233949074378;0.001;0.49590164;1.258591046098803
115;0.5153846;0.758409035511506;0.001;0.50409836;0.711522894804595
116;0.514359;0.7891809974572598;0.001;0.50409836;0.7178324939774685
117;0.49589744;0.7251231178870567;0.001;0.50409836;0.709377112935801
118;0.4871795;0.7317737060326797;0.001;0.50409836;0.7209281471909069
119;0.48820513;0.769861322916471;0.001;0.5;0.7283375018932781
120;0.47230768;0.7280117699427482;0.001;0.50409836;0.7091473497328211
121;0.4953846;0.7076919574615282;0.001;0.50409836;0.7153794355079776
122;0.49641025;0.7185120169933026;0.001;0.50409836;0.773069715890728
123;0.5030769;0.8111352947430733;0.001;0.50409836;1.0597676820442326
124;0.4969231;0.7420751549647404;0.001;0.50409836;0.8435433428795611
125;0.49846154;0.7128556521122272;0.0003;0.50409836;0.6990147711800747
126;0.4897436;0.6967798298444503;0.0003;0.50409836;0.7075734568423913
127;0.51179487;0.6962905200933799;0.0003;0.50409836;0.6949565703751611
128;0.494359;0.7052458930626894;0.0003;0.50409836;0.972235378671865
129;0.5071795;0.7132849293488722;0.0003;0.50409836;0.7022829964512685
130;0.5041026;0.7032574439048767;0.0003;0.49590164;0.7107774957281644
131;0.5041026;0.7196959614142393;0.0003;0.49590164;0.7130348262239675
132;0.4851282;0.7184456498806293;0.0003;0.49590164;0.7061694166699394
133;0.5092308;0.7036608127447275;0.0003;0.50409836;0.7221331899283362
134;0.50358975;0.7193795057443472;0.0003;0.50409836;0.7061316996324257
135;0.49076924;0.7222286038521009;0.0003;0.50409836;0.7076909063292331
136;0.49589744;0.7315524803675139;0.0003;0.49590164;0.7490536081986349
137;0.5010256;0.7078234546612471;0.0003;0.49590164;0.7002689828638171
138;0.5030769;0.7014733037581811;0.0003;0.50409836;0.7011988456131982
139;0.5092308;0.6969993767371544;0.0003;0.50409836;0.6950097660549351
140;0.50358975;0.7000385743532426;0.0003;0.50409836;0.7399600099344723
141;0.47641027;0.7130176467161912;0.0003;0.49795082;0.6967385000869876
142;0.5071795;0.6970403522100204;0.0003;0.50409836;0.6950795982704788
143;0.4825641;0.6956703926355411;0.0003;0.50409836;0.6964804364032433
144;0.48205128;0.6981367284212356;0.0003;0.50409836;0.6942790434008739
145;0.4928205;0.6940122112249717;0.0003;0.50409836;0.6935221093599914
146;0.5041026;0.6934806193449559;0.0003;0.50409836;0.6933851124810391
147;0.5041026;0.6933779571606563;0.0003;0.50409836;0.6933220751949998
148;0.5041026;0.6933070420607542;0.0003;0.50409836;0.6932826139887825
149;0.5041026;0.6932782808328286;0.0003;0.50409836;0.6932549681819853
150;0.5041026;0.6932710134066068;0.0003;0.50409836;0.6932364506799666
151;0.5041026;0.6932392074511602;0.0003;0.50409836;0.6932223722582957
152;0.5041026;0.6932284255516835;0.0003;0.50409836;0.6932108030944574
153;0.5041026;0.6932124564586541;0.0003;0.50409836;0.6931936633391459
154;0.5041026;0.693206126506512;0.0003;0.50409836;0.6931853216202533
155;0.5041026;0.6931957789567801;0.0003;0.50409836;0.6931766183649908
156;0.5041026;0.6931908633770086;0.0003;0.50409836;0.6931701820404803
157;0.5041026;0.6931730558322026;0.0003;0.50409836;0.6931620904656707
158;0.5041026;0.6931692959712101;0.0003;0.50409836;0.6931565443023306
159;0.5041026;0.6931766835237161;0.0003;0.50409836;0.6931524911864859
160;0.5041026;0.6931639102177742;0.0003;0.50409836;0.6931472645431268
161;0.5041026;0.6931574062812023;0.0003;0.50409836;0.6931410021469241
162;0.5041026;0.6931766879864228;0.0003;0.50409836;0.693138665840274
163;0.5041026;0.6931493519514035;0.0003;0.50409836;0.6931335926055908
164;0.5041026;0.6931465593362466;0.0003;0.50409836;0.6931314097076166
165;0.5041026;0.6931437317530315;0.0003;0.50409836;0.6931297896338291
166;0.5041026;0.6931381167509617;0.0003;0.50409836;0.6931271289215714
167;0.5041026;0.6931341414573865;0.0003;0.50409836;0.6931248307228088
168;0.5041026;0.6931356856150505;0.0003;0.50409836;0.6931226058084456
169;0.5041026;0.6931329840880174;0.0003;0.50409836;0.6931213912416677
170;0.5041026;0.6931279244178381;0.0003;0.50409836;0.693120213805652
171;0.5041026;0.6931389346489539;0.0003;0.50409836;0.6931194262426408
172;0.5041026;0.6931641480861566;0.0003;0.50409836;0.6931184637741964
173;0.5041026;0.6931317885716756;0.0003;0.50409836;0.6931174211814756
174;0.5041026;0.6931515144079159;0.0003;0.50409836;0.6931173908905904
175;0.5041026;0.6931520303701743;0.0003;0.50409836;0.6931164245136449
176;0.5041026;0.6931392839016058;0.0003;0.50409836;0.6931158030619387
177;0.5041026;0.6931232676139245;0.0003;0.50409836;0.6931153799666733
178;0.5041026;0.6931380650936029;0.0003;0.50409836;0.6931156437905108
179;0.5041026;0.6931339969390478;0.0003;0.50409836;0.6931147682862203
180;0.5041026;0.6931312545140584;0.0003;0.50409836;0.6931146930475705
181;0.5041026;0.693128153299674;0.0003;0.50409836;0.6931143979557225
182;0.5041026;0.693153444987077;0.0003;0.50409836;0.6931142377071693
183;0.5041026;0.6931247536952679;0.0003;0.50409836;0.6931141986221564
184;0.5041026;0.6931436124826089;0.0003;0.50409836;0.6931144067498504
185;0.5041026;0.693135613661546;0.0003;0.50409836;0.6931142201189135
186;0.5041026;0.6931216807854481;9e-05;0.50409836;0.6931142504097986
187;0.5041026;0.6931191688928848;9e-05;0.50409836;0.6931139983114649
188;0.5041026;0.6931181232134501;9e-05;0.50409836;0.6931139904944623
189;0.5041026;0.6931183268473698;9e-05;0.50409836;0.6931139777918331
190;0.5041026;0.6931192107689687;9e-05;0.50409836;0.6931139758375825
191;0.5041026;0.6931166459963872;9e-05;0.50409836;0.693113956295076
192;0.5041026;0.6931221327414879;9e-05;0.50409836;0.6931137901837708
193;0.5041026;0.693122534935291;9e-05;0.50409836;0.6931137413275047
194;0.5041026;0.6931191066595225;9e-05;0.50409836;0.6931138361086611
195;0.5041026;0.6931183691513844;9e-05;0.50409836;0.6931138898505539
196;0.5041026;0.6931185663052094;9e-05;0.50409836;0.6931137540301339
197;0.5041026;0.6931165255033053;9e-05;0.50409836;0.6931137882295202
198;0.5041026;0.693121162377871;9e-05;0.50409836;0.6931137462131313
199;0.5041026;0.6931192688452892;9e-05;0.50409836;0.6931136729287319
200;0.5041026;0.6931198354867788;9e-05;0.50409836;0.6931137540301339
201;0.5041026;0.6931210424349858;9e-05;0.50409836;0.6931136905169878
202;0.5041026;0.6931176900252318;9e-05;0.50409836;0.6931136328665937
203;0.5041026;0.6931189021697411;9e-05;0.50409836;0.6931136934483637
204;0.5041026;0.6931245499390822;9e-05;0.50409836;0.6931136015985833
205;0.5041026;0.6931179308891297;9e-05;0.50409836;0.6931137598928858
206;0.5041026;0.6931204056739807;9e-05;0.50409836;0.693113594758706
207;0.5041026;0.6931190125147502;9e-05;0.50409836;0.6931136651117293
208;0.5041026;0.693118450763898;9e-05;0.50409836;0.6931136680431054
209;0.5041026;0.6931169393735054;9e-05;0.50409836;0.6931136240724658
210;0.5041026;0.6931193447113038;9e-05;0.50409836;0.6931137540301339
211;0.5041026;0.6931224918976808;9e-05;0.50409836;0.6931135810789515
212;0.5041026;0.6931214210925958;9e-05;0.50409836;0.6931136230953404
213;0.5041026;0.6931278212253864;9e-05;0.50409836;0.6931135410168132
214;0.5041026;0.693131624062856;9e-05;0.50409836;0.6931135400396878
215;0.5041026;0.6931193277774713;9e-05;0.50409836;0.6931136318894683
216;0.5041026;0.6931162307812617;2.7e-05;0.50409836;0.6931136826999852
217;0.5041026;0.6931141267678677;2.7e-05;0.50409836;0.6931136524091002
218;0.5041026;0.693116553624471;2.7e-05;0.50409836;0.6931137188536222
219;0.5041026;0.6931147515468108;2.7e-05;0.50409836;0.6931136103927112
220;0.5041026;0.6931143159132738;2.7e-05;0.50409836;0.6931136377522202
221;0.5041026;0.6931183027609801;2.7e-05;0.50409836;0.6931136680431054
222;0.5041026;0.6931153184328324;2.7e-05;0.50409836;0.6931136025757086
223;0.5041026;0.6931151235409272;2.7e-05;0.50409836;0.6931136133240872
224;0.5041026;0.6931144436200459;2.7e-05;0.50409836;0.6931136524091002
225;0.5041026;0.693115137723776;2.7e-05;0.50409836;0.6931136240724658
226;0.5041026;0.6931145392320095;2.7e-05;0.50409836;0.6931135928044554
227;0.5041026;0.6931146125915723;2.7e-05;0.50409836;0.6931135595821943
228;0.5041026;0.6931172545750935;2.7e-05;0.50409836;0.6931136172325885
229;0.5041026;0.6931151159604391;2.7e-05;0.50409836;0.69311359182733
230;0.5041026;0.6931148464863117;2.7e-05;0.50409836;0.6931136416607215
231;0.5041026;0.693114903095441;2.7e-05;0.50409836;0.6931136201639645
232;0.5041026;0.6931170844420409;2.7e-05;0.50409836;0.693113669997356
233;0.5041026;0.6931153058394408;2.7e-05;0.50409836;0.693113597690082
234;0.5041026;0.6931151807613862;2.7e-05;0.50409836;0.6931135439481891
235;0.5041026;0.6931138330850846;2.7e-05;0.50409836;0.6931136426378469
236;0.5041026;0.6931141356321482;2.7e-05;0.50409836;0.6931136494777241
237;0.5041026;0.693117898794321;2.7e-05;0.50409836;0.6931136143012125
238;0.5041026;0.6931149803063809;2.7e-05;0.50409836;0.6931135283141839
239;0.5041026;0.6931152682426648;2.7e-05;0.50409836;0.6931135703305729
240;0.5041026;0.6931158196009123;2.7e-05;0.50409836;0.6931136055070846
241;0.5041026;0.6931154360526647;2.7e-05;0.50409836;0.6931136240724658
242;0.5041026;0.6931144781601735;2.7e-05;0.50409836;0.693113555673693
243;0.5041026;0.693114575667259;2.7e-05;0.50409836;0.6931135849874528
244;0.5041026;0.6931146975052662;2.7e-05;0.50409836;0.6931136406835963
245;0.5041026;0.6931146396123445;2.7e-05;0.50409836;0.6931135459024398
246;0.5041026;0.6931138580884689;8.1e-06;0.50409836;0.6931136455692228
247;0.5041026;0.6931138788736784;8.1e-06;0.50409836;0.6931135859645781
248;0.5041026;0.6931140912496127;8.1e-06;0.50409836;0.6931135459024398
249;0.5041026;0.6931141071441846;8.1e-06;0.50409836;0.6931135273370587
250;0.5041026;0.6931139599359952;8.1e-06;0.50409836;0.6931135928044554
251;0.5041026;0.6931137468875983;8.1e-06;0.50409836;0.6931135537194424
252;0.5041026;0.6931142604045379;8.1e-06;0.50409836;0.6931135459024398
253;0.5041026;0.6931143374932118;8.1e-06;0.50409836;0.69311351658868
254;0.5041026;0.6931146892523155;8.1e-06;0.50409836;0.6931135879188287
255;0.5041026;0.6931140521856455;8.1e-06;0.50409836;0.6931136748829826
256;0.5041026;0.6931147033128983;8.1e-06;0.50409836;0.6931136533862254
257;0.5041026;0.6931142717141372;8.1e-06;0.50409836;0.6931135634906956
258;0.5041026;0.6931141113012265;8.1e-06;0.50409836;0.693113600621458
259;0.5041026;0.69311442784774;8.1e-06;0.50409836;0.6931136084384606
260;0.5041026;0.6931139087065672;8.1e-06;0.50409836;0.6931136318894683
261;0.5041026;0.6931139218501555;8.1e-06;0.50409836;0.6931135322226852
262;0.5041026;0.6931139532725016;8.1e-06;0.50409836;0.6931136494777241
263;0.5041026;0.6931140494957948;8.1e-06;0.50409836;0.6931136162554632
264;0.5041026;0.6931137401018387;8.1e-06;0.50409836;0.693113594758706
265;0.5041026;0.6931138659134889;8.1e-06;0.50409836;0.6931135576279437
266;0.5041026;0.6931138923229315;8.1e-06;0.50409836;0.693113627980967
267;0.5041026;0.6931145175909385;8.1e-06;0.50409836;0.6931136103927112
268;0.5041026;0.6931138989252922;8.1e-06;0.50409836;0.6931135478566904
269;0.5041026;0.6931138838865818;8.1e-06;0.50409836;0.6931136260267163
270;0.5041026;0.6931145473626944;8.1e-06;0.50409836;0.6931136162554632
271;0.5041026;0.6931140773724287;8.1e-06;0.50409836;0.6931135429710639
272;0.5041026;0.6931139157979916;8.1e-06;0.50409836;0.6931136211410898
273;0.5041026;0.6931140654514998;8.1e-06;0.50409836;0.6931135390625626
274;0.5041026;0.6931142709805416;8.1e-06;0.50409836;0.6931136162554632
275;0.5041026;0.6931140990746327;8.1e-06;0.50409836;0.6931135957358313
276;0.5041026;0.6931136040198498;2.43e-06;0.50409836;0.6931136406835963
277;0.5041026;0.6931138609617185;2.43e-06;0.50409836;0.693113627980967
278;0.5041026;0.6931136480967204;2.43e-06;0.50409836;0.6931136563176015
279;0.5041026;0.6931136957193033;2.43e-06;0.50409836;0.6931136162554632
280;0.5041026;0.6931138069813068;2.43e-06;0.50409836;0.6931135869417034
281;0.5041026;0.6931137662667495;2.43e-06;0.50409836;0.6931136123469619
282;0.5041026;0.6931137648606912;2.43e-06;0.50409836;0.6931135928044554
283;0.5041026;0.6931137846066402;2.43e-06;0.50409836;0.693113669997356
284;0.5041026;0.6931135804225237;2.43e-06;0.50409836;0.6931135996443326
285;0.5041026;0.6931136720608442;2.43e-06;0.50409836;0.6931135859645781
286;0.5041026;0.6931139099903596;2.43e-06;0.50409836;0.6931136426378469
287;0.5041026;0.6931136819032523;2.43e-06;0.50409836;0.6931135439481891
288;0.5041026;0.693113609460684;2.43e-06;0.50409836;0.6931136162554632
289;0.5041026;0.6931138064922431;2.43e-06;0.50409836;0.6931135986672073
290;0.5041026;0.6931136327523452;2.43e-06;0.50409836;0.6931136377522202
291;0.5041026;0.693113623337868;2.43e-06;0.50409836;0.6931136250495911
292;0.5041026;0.6931136380709134;2.43e-06;0.50409836;0.6931135752161995
293;0.5041026;0.6931136481578534;2.43e-06;0.50409836;0.6931135517651917
294;0.5041026;0.6931136197310228;2.43e-06;0.50409836;0.6931136318894683
295;0.5041026;0.6931137417524289;2.43e-06;0.50409836;0.6931136240724658
296;0.5041026;0.693113700120877;2.43e-06;0.50409836;0.6931135986672073
297;0.5041026;0.6931137095964872;2.43e-06;0.50409836;0.6931135742390742
298;0.5041026;0.6931136893003415;2.43e-06;0.50409836;0.6931136690202306
299;0.5041026;0.693113688138815;2.43e-06;0.50409836;0.6931135986672073
300;0.5041026;0.6931138178629753;2.43e-06;0.50409836;0.6931136377522202
301;0.5041026;0.6931137220676129;2.43e-06;0.50409836;0.6931136201639645
302;0.5041026;0.6931138903666765;2.43e-06;0.50409836;0.6931136045299593
303;0.5041026;0.6931136295122978;2.43e-06;0.50409836;0.6931135771704502
304;0.5041026;0.6931137257967239;2.43e-06;0.50409836;0.6931136250495911
305;0.5041026;0.6931136239491976;2.43e-06;0.50409836;0.6931135888959541
306;0.5041026;0.6931135649558825;7.29e-07;0.50409836;0.693113700288241
307;0.5041026;0.69311357375903;7.29e-07;0.50409836;0.6931136406835963
308;0.5041026;0.6931135548689427;7.29e-07;0.50409836;0.6931136084384606
309;0.5041026;0.6931135551746075;7.29e-07;0.50409836;0.6931135849874528
310;0.5041026;0.6931135922211867;7.29e-07;0.50409836;0.6931136455692228
311;0.5041026;0.6931135985790154;7.29e-07;0.50409836;0.6931135869417034
312;0.5041026;0.6931135707635145;7.29e-07;0.50409836;0.6931135830332021
313;0.5041026;0.6931135765711467;7.29e-07;0.50409836;0.6931135840103274
314;0.5041026;0.6931135618992341;7.29e-07;0.50409836;0.6931136406835963
315;0.5041026;0.6931135796889281;7.29e-07;0.50409836;0.6931135732619489
316;0.5041026;0.6931135727809026;7.29e-07;0.50409836;0.6931136660888547
317;0.5041026;0.6931135765711467;7.29e-07;0.50409836;0.6931135810789515
318;0.5041026;0.6931135568863306;7.29e-07;0.50409836;0.6931135869417034
319;0.5041026;0.6931136647860209;7.29e-07;0.50409836;0.6931136260267163
320;0.5041026;0.6931135510175656;7.29e-07;0.50409836;0.6931135820560768
321;0.5041026;0.6931135701521849;7.29e-07;0.50409836;0.6931135654449463
322;0.5041026;0.6931136351976639;7.29e-07;0.50409836;0.69311353124556
323;0.5041026;0.6931136146569863;7.29e-07;0.50409836;0.6931136172325885
324;0.5041026;0.693113587880746;7.29e-07;0.50409836;0.6931135693534476
325;0.5041026;0.6931135537685492;7.29e-07;0.50409836;0.6931135654449463
326;0.5041026;0.6931135571919955;7.29e-07;0.50409836;0.6931135752161995
327;0.5041026;0.693113546249194;7.29e-07;0.50409836;0.6931135810789515
328;0.5041026;0.6931135494281084;7.29e-07;0.50409836;0.6931135752161995
329;0.5041026;0.6931135677068662;7.29e-07;0.50409836;0.6931135693534476
330;0.5041026;0.6931136118448697;7.29e-07;0.50409836;0.6931135928044554
331;0.5041026;0.6931135884309426;7.29e-07;0.50409836;0.6931135654449463
