epoch;acc;loss;lr;val_acc;val_loss
0;0.5092308;1076.5971731332631;0.001;0.49590164;463.9584455646452
1;0.50871795;267.2371911308093;0.001;0.50409836;137.25654051733798
2;0.4994872;84.19742996998322;0.001;0.48770493;47.359566110079406
3;0.4902564;30.5652173047188;0.001;0.50409836;18.4040042064229
4;0.50769234;12.58665980803661;0.001;0.49385247;8.123495836726955
5;0.49076924;5.845211861928304;0.001;0.48770493;4.042834360091413
6;0.50461537;3.1397345388852633;0.001;0.49590164;2.321942931315938
7;0.49641025;1.8867274927481628;0.001;0.50409836;1.52599470732642
8;0.47487178;1.3374697893093794;0.001;0.50409836;1.1601266860961914
9;0.49589744;1.0813137017763579;0.001;0.50409836;0.981516779446211
10;0.49897435;0.9509335044102791;0.001;0.49590164;0.9047419037975248
11;0.52410257;0.8904179923962324;0.001;0.49590164;0.8540501262320846
12;0.49128205;0.8471358277858831;0.001;0.49590164;0.8171065283603356
13;0.4846154;0.801704574976212;0.001;0.50409836;0.7900138624378892
14;0.49846154;0.7883983706816649;0.001;0.49590164;0.7915185347932284
15;0.47589743;0.7843175987096933;0.001;0.4918033;0.758892758947904
16;0.511282;0.7647118564752432;0.001;0.49590164;0.7514203786849976
17;0.48666668;0.7551099637838511;0.001;0.50409836;0.746786892414093
18;0.4897436;0.751489468843509;0.001;0.49590164;0.7503780087486642
19;0.51282054;0.7455475834088447;0.001;0.50409836;0.7410132972920527
20;0.51897436;0.7437825671220437;0.001;0.49590164;0.7508446398328562
21;0.4994872;0.7467850844065348;0.001;0.49590164;0.7667701332295527
22;0.5082051;0.7528312770525615;0.001;0.49590164;0.7325752563163882
23;0.49384615;0.7579475725614108;0.001;0.50409836;0.7396388737881769
24;0.50153846;0.7355127758857531;0.001;0.50409836;0.7347426297234707
25;0.4902564;0.7290713890393575;0.001;0.50409836;0.7147154446508064
26;0.48564103;0.7186386371270205;0.001;0.49590164;0.7094951213383284
27;0.494359;0.7411605035953033;0.001;0.49590164;0.7351983492491675
28;0.5123077;0.7417829615641863;0.001;0.49590164;0.7767251563853905
29;0.4928205;0.7599909262779432;0.001;0.49590164;0.8166087406580566
30;0.49897435;0.7344519306451847;0.001;0.50409836;0.7176228361051591
31;0.5010256;0.7283372676678193;0.001;0.49590164;0.7254400614832268
32;0.48615384;0.7367901566701057;0.001;0.50409836;0.7207501012770856
33;0.534359;0.7173987974876013;0.001;0.50409836;0.7143796330592671
34;0.4953846;0.7237274597241329;0.001;0.51229507;0.7173297669066757
35;0.49641025;0.7210754299163818;0.001;0.50409836;0.7092919027219053
36;0.5102564;0.7192773523086157;0.001;0.50409836;0.7056731640315447
37;0.5123077;0.7184641830737775;0.001;0.50409836;0.7089345982817353
38;0.5010256;0.7174637059676342;0.001;0.50409836;0.7094195788023901
39;0.49897435;0.7116828463627742;0.001;0.50409836;0.7052612959361467
40;0.50153846;0.7176955086756975;0.001;0.50409836;0.7177873244051074
41;0.4774359;0.717937814211234;0.001;0.50409836;0.7068007041196354
42;0.4928205;0.7091552908603962;0.001;0.50409836;0.7029173071267175
43;0.4948718;0.7132342759768168;0.001;0.49590164;0.7367862736592528
44;0.52;0.7138900196857941;0.001;0.50409836;0.7103063737759825
45;0.51282054;0.7133463399226849;0.001;0.50409836;0.7144752652918707
46;0.48666668;0.7171688977877299;0.001;0.50409836;0.7189421995741422
47;0.5;0.7182697992447095;0.001;0.49590164;0.728053448630161
48;0.50666666;0.7131200352081886;0.001;0.49795082;0.7097610205900474
