epoch;acc;loss;lr;val_acc;val_loss
0;0.5;35.50620913383288;0.001;0.49590164;25.484199430121752
1;0.5010256;11.605581546685634;0.001;0.50614756;7.051477838735112
2;0.4979487;5.079965659655057;0.001;0.49590164;3.617336843834549
3;0.49846154;2.8939798695001846;0.001;0.4918033;2.3127317272248815
4;0.4948718;2.0007088548709184;0.001;0.49590164;1.7201335703740355
5;0.5102564;1.5621952922527607;0.001;0.48770493;1.399617564482767
6;0.49589744;1.3480734468117739;0.001;0.49795082;1.219545352654379
7;0.49128205;1.1628692410542414;0.001;0.47336066;1.0854333248294767
8;0.49076924;1.0769548293871758;0.001;0.49590164;1.0904595617388115
9;0.4994872;0.9837185055170303;0.001;0.50409836;0.937589632683113
10;0.47333333;0.9255303407938053;0.001;0.49590164;0.8970932511032604
11;0.48564103;0.9074513469598232;0.001;0.50409836;0.8771949713347388
12;0.51384616;0.8640590865795429;0.001;0.49590164;0.8576554568087469
13;0.4994872;0.8385228734750014;0.001;0.49590164;0.8100991014574395
14;0.48153847;0.8290878629073118;0.001;0.50409836;0.8266958545465939
15;0.4953846;0.80763870263711;0.001;0.50409836;0.8171042184360692
16;0.51179487;0.8223011924058963;0.001;0.4692623;0.8355237245559692
17;0.4948718;0.7956181241915776;0.001;0.50409836;0.8237985587510906
18;0.50461537;0.7818057593932518;0.001;0.50409836;0.7480896603865702
19;0.50358975;1.2833335973054936;0.001;0.49590164;1.1215228272266076
20;0.5051282;0.8360758632879991;0.001;0.50409836;0.8040681618158935
21;0.5133333;0.7810069166085659;0.001;0.4692623;0.7465540620147205
22;0.4974359;0.7689606790664868;0.001;0.49590164;0.9459867731469577
23;0.49589744;0.7577555121519627;0.001;0.49795082;0.7400542448778622
24;0.48615384;0.745187331529764;0.001;0.49590164;0.7353641400571729
25;0.5092308;0.7712757422373845;0.001;0.50409836;1.0559446753048507
26;0.5071795;0.7612699825947101;0.001;0.49590164;0.7361988454568581
27;0.49589744;0.8598066435716091;0.001;0.49590164;4.561209655198895
28;0.4948718;0.794859124269241;0.001;0.49795082;0.7672744666943785
29;0.47948718;0.7639834010295379;0.001;0.50409836;0.7433415065046216
30;0.4897436;0.7644291202227275;0.001;0.50409836;0.7502299263829091
31;0.50461537;0.7791960135484353;0.001;0.49590164;0.7521224188022926
32;0.50256413;0.7413610426584879;0.001;0.50614756;0.723247766494751
33;0.5051282;0.7308836140388097;0.001;0.50409836;0.7705177948123119
34;0.4928205;0.7477867982937739;0.001;0.5;0.7235398869045445
35;0.49384615;0.7632887400724949;0.001;0.49590164;1.579652190208435
36;0.4979487;0.7652849614925874;0.001;0.49590164;0.7300445212692511
37;0.5051282;0.763723872074714;0.001;0.49590164;0.7640388998828951
38;0.514359;0.7482319435095176;0.001;0.50409836;0.7714727335288877
39;0.5082051;0.7582903315470769;0.001;0.49590164;0.7615867481857049
40;0.4897436;0.7405101917340206;0.001;0.47540984;0.737704906307283
41;0.48205128;0.7412401388853024;0.001;0.50409836;0.7297958145376111
42;0.5092308;0.7550151861019624;0.001;0.49795082;0.7880732407335376
43;0.50051284;0.7610254403872367;0.001;0.50409836;0.7468565467928276
44;0.5041026;0.7316183697871673;0.001;0.49590164;10.570578743199833
45;0.5030769;0.7472323894500732;0.001;0.50409836;2.7181636661779685
46;0.4897436;0.7662538216664241;0.001;0.50409836;2.459268530861276
47;0.50153846;0.7390335447971638;0.001;0.5491803;0.7103543301097682
48;0.4897436;0.7331876437480633;0.001;0.5;0.7495104865949662
49;0.5030769;0.8346589913123693;0.001;0.49590164;1.291649830145914
50;0.4876923;0.7594211969620143;0.001;0.50409836;0.7351118208932095
51;0.4994872;0.775834757853777;0.001;0.49590164;6.486027311106197
52;0.47948718;0.7965390572181115;0.001;0.50409836;0.8280319737606361
53;0.494359;0.7504753653208415;0.001;0.48155737;0.7438166825497736
54;0.50564104;0.7582736248236436;0.001;0.5;0.747009491334196
55;0.5133333;0.7358081295551397;0.001;0.50409836;0.7466275428162247
56;0.4902564;0.7665020064207224;0.001;0.48565573;0.7215719164394941
57;0.511282;0.7336695890548902;0.001;0.50409836;0.7694093594785596
58;0.5061538;0.7745677892978374;0.001;0.50409836;0.7191318908675772
59;0.4871795;0.7275644342104594;0.001;0.49590164;0.7240842062918866
60;0.49641025;0.742522453833849;0.001;0.49590164;0.9298155151429723
61;0.48410258;0.7340366630065136;0.001;0.50409836;1.0371864457599451
62;0.50051284;0.746945818632077;0.001;0.5020492;0.7381255245599591
63;0.4897436;0.7601107605298361;0.001;0.49590164;0.7841692615727909
64;0.5030769;0.7593869879306892;0.001;0.49590164;0.7470812152643673
65;0.49179488;0.7398154322306315;0.001;0.49590164;0.7815824082640351
66;0.48358974;0.7512987421109126;0.001;0.49590164;0.7629548741168664
67;0.50358975;0.7660733703466562;0.001;0.50409836;0.8030741605602327
