epoch;acc;loss;lr;val_acc;val_loss
0;0.50153846;168.5880282045022;0.001;0.5204918;73.27754323990618
1;0.47846153;42.76183928856483;0.001;0.5;22.58582462248255
2;0.4846154;14.322740996923201;0.001;0.49590164;8.50109031552174
3;0.49128205;5.8848022940219975;0.001;0.48770493;3.9249709785961713
4;0.5123077;2.9771276757656;0.001;0.50409836;2.224136626134153
5;0.50153846;1.8615911107185559;0.001;0.50409836;1.5140094972047649
6;0.51641023;1.340045280334277;0.001;0.50409836;1.1957321303789732
7;0.49128205;1.1330828548089051;0.001;0.50409836;1.0410207920387142
8;0.511282;1.009116173524123;0.001;0.51229507;0.945676471366257
9;0.49333334;0.9314627775779137;0.001;0.49590164;0.9010712533700661
10;0.5153846;0.8746348426892208;0.001;0.49590164;0.8553134476552244
11;0.49897435;0.873157560641949;0.001;0.5;0.8676914836539596
12;0.5041026;0.8460606663043683;0.001;0.49590164;0.8315394081053187
13;0.5030769;0.8129166872073442;0.001;0.50409836;0.8136864314313794
14;0.48923078;0.8078664154884143;0.001;0.49590164;0.8491123455469726
15;0.48564103;0.7748350518789047;0.001;0.50409836;0.7614874312135039
16;0.51179487;0.7869359726172227;0.001;0.49590164;0.8374575786903257
17;0.50051284;0.7882284418130532;0.001;0.49590164;0.8532099958325996
18;0.4969231;0.7900707924060333;0.001;0.50409836;1.0173683635524062
19;0.48820513;0.7772712816947546;0.001;0.50409836;0.873135462159016
20;0.4923077;0.7715795272435897;0.001;0.49590164;0.7888318036423355
21;0.5097436;0.7483050196598737;0.001;0.48770493;0.7675382983489115
22;0.5030769;0.7970352641130105;0.001;0.49590164;1.0802934462906884
23;0.4923077;0.7740929692219465;0.001;0.49590164;0.7607591543041292
24;0.51794875;0.7691313853630652;0.001;0.49590164;0.9135027869803006
25;0.49897435;0.7565778473096016;0.001;0.522541;0.746783935632862
26;0.4923077;0.7613473497292934;0.001;0.522541;0.7401987177426698
27;0.49128205;0.7486338696113;0.001;0.49590164;0.7399823499507592
28;0.51384616;0.7684878877493051;0.001;0.50409836;1.063214575658079
29;0.48307693;0.7825657560275151;0.001;0.50409836;0.8345063651194338
