epoch;acc;loss;lr;val_acc;val_loss
0;0.4846154;26.469782848847217;0.001;0.49590164;15.855052885462026
1;0.48358974;9.078333257039388;0.001;0.50409836;5.660249155075824
2;0.4897436;4.167899159651536;0.001;0.47336066;3.0388301005128953
3;0.51282054;2.4803586468329795;0.001;0.50409836;2.0280563635904283
4;0.5030769;1.7969857614468305;0.001;0.49590164;1.5760357028148213
5;0.48307693;1.4320690504709879;0.001;0.50409836;1.301467575010706
6;0.5010256;1.2326748340557783;0.001;0.50409836;1.1751705075873704
7;0.49897435;1.1304262262735612;0.001;0.50409836;1.0465287712753797
8;0.4846154;1.0136790258456498;0.001;0.49590164;0.9903956749400155
9;0.5071795;0.9501744137054835;0.001;0.49590164;0.9079823083564883
10;0.4902564;0.9193619122871985;0.001;0.50409836;0.880294427519939
11;0.4994872;0.8813976031083327;0.001;0.49590164;0.8501005866488472
12;0.48615384;0.8505383751942561;0.001;0.49590164;1.6020454187862208
13;0.5174359;0.8367772437364627;0.001;0.50409836;0.8413125042055474
14;0.50051284;1.0198215421040853;0.001;0.4918033;0.9381739047707104
15;0.4974359;0.8901429625657888;0.001;0.48565573;0.8231531733372173
16;0.511282;0.8175456699346885;0.001;0.50409836;0.7980445447515269
17;0.48666668;0.8058885760796376;0.001;0.50409836;0.7767648433075577
18;0.48410258;0.8243688769218249;0.001;0.51229507;0.7845541258327297
19;0.49076924;0.794900835110591;0.001;0.49590164;0.7704102993011475
20;0.5020513;0.7842773216809982;0.001;0.50409836;1.166619152319236
21;0.49589744;0.8009330151631282;0.001;0.50409836;0.7768279675577507
22;0.511282;0.8449230538881742;0.001;0.49590164;1.7325100332009988
23;0.49384615;0.8021770594058892;0.001;0.50409836;0.7686886797185803
24;0.5;0.8027067371515128;0.001;0.50409836;5.521466872731193
25;0.4902564;0.7828800682532482;0.001;0.49590164;0.7583050170882804
26;0.50153846;0.7923747936884562;0.001;0.49590164;1.5435875224285438
27;0.50256413;0.8773723374880277;0.001;0.49590164;0.97623966170139
28;0.50153846;0.7992843306370271;0.001;0.50409836;0.7368588662538372
29;0.50153846;0.7444973453497276;0.001;0.49590164;0.7258326225593442
30;0.4994872;0.7588578247412657;0.001;0.49590164;0.7521389439457753
31;0.48923078;0.7588507323387341;0.001;0.50409836;0.8039279970966402
32;0.4825641;0.7485892444390517;0.001;0.49590164;0.7184178829193115
33;0.4969231;0.7443595314025879;0.001;0.49590164;0.7424275366986384
34;0.4994872;0.7468180196713179;0.001;0.5;0.7320618473115514
35;0.48051283;0.7421876249557886;0.001;0.4569672;0.7158466763183718
36;0.49333334;0.7530533193319272;0.001;0.50409836;1.0190805919834824
37;0.4923077;0.7514139735393035;0.001;0.5163934;0.732674955344591
38;0.49333334;0.7420452328217335;0.001;0.49590164;0.746610059112799
39;0.49589744;0.7387918228369493;0.001;0.49590164;0.764713680157896
40;0.48410258;0.7333448012669881;0.001;0.50409836;0.7304297675851916
41;0.49897435;0.7393803940675198;0.001;0.50409836;0.7194691095195833
42;0.4846154;0.742142923672994;0.001;0.49795082;1.6117529927707108
43;0.5041026;0.7383703725765913;0.001;0.49590164;0.7166336667342265
44;0.48820513;0.7561445077871665;0.001;0.50409836;0.7303538127023665
45;0.5020513;0.7387506216000288;0.001;0.49590164;0.7281653294797803
46;0.4902564;0.7424642376410655;0.001;0.49590164;0.727052779471288
47;0.4902564;0.7381234829242412;0.001;0.50409836;0.7182989296365957
48;0.48923078;0.7260888248834855;0.001;0.49795082;0.7217245561177613
49;0.51384616;0.7252676796301817;0.001;0.50409836;0.7587239351428923
50;0.50051284;0.7534932738084059;0.001;0.50409836;0.8191585599399004
51;0.48410258;0.8105223810978425;0.001;0.50409836;0.9027386415200155
52;0.49641025;0.7731847341855367;0.001;0.49590164;5.693036986179039
53;0.5010256;0.7527912223033416;0.001;0.50409836;0.7398253239569117
54;0.4928205;0.7482001250829452;0.001;0.50409836;0.727849687709183
55;0.50051284;0.7220370026123829;0.001;0.5;0.7112396926176353
56;0.48666668;0.7351037170336797;0.001;0.49385247;0.7248772431592472
57;0.50871795;0.7229661678045224;0.001;0.48155737;0.7227564258653609
58;0.5010256;0.7256242904907618;0.001;0.50409836;0.7143871715811433
59;0.4979487;0.7319976625075707;0.001;0.49590164;0.8792008122459787
60;0.49897435;0.7322596314625862;0.001;0.49590164;0.7249478170129119
61;0.49333334;0.7361306496155567;0.001;0.49795082;2.4156034813552605
62;0.51589745;0.745565319794875;0.001;0.49590164;0.7434109635040408
63;0.4876923;0.7499704728982387;0.001;0.49590164;0.7521226357241146
64;0.49846154;0.7427927591861823;0.001;0.49590164;0.725861132144928
65;0.5051282;0.7280842272440592;0.001;0.52459013;0.7313428628640096
66;0.47948718;0.73881881298163;0.001;0.50409836;0.7399959886660341
67;0.4994872;0.7346710979632842;0.001;0.50409836;0.7589335959465777
68;0.49179488;0.743206138244042;0.001;0.50409836;1.184830792614671
69;0.50153846;0.7507166082431108;0.001;0.50409836;0.7137892119220046
