epoch;acc;loss;lr;val_acc;val_loss
0;0.5;10693.869916366186;0.001;0.5020492;4603.63964043289
1;0.5148718;2647.6620166015623;0.001;0.50409836;1355.3142410028177
2;0.48615384;827.5789978027344;0.001;0.49590164;459.29332845719136
3;0.48205128;293.74977606357675;0.001;0.49590164;173.508547923604
4;0.48051283;115.13219522329477;0.001;0.4897541;71.24297795530225
5;0.4994872;48.580180014585835;0.001;0.49590164;31.10648461638904
6;0.49641025;21.63054028339875;0.001;0.50409836;14.202899557645203
7;0.50358975;10.073337092766394;0.001;0.50409836;6.812081180635046
8;0.48410258;4.959054874517979;0.001;0.50409836;3.486327202593694
9;0.49589744;2.6664082370660243;0.001;0.49590164;2.0044986380905403
10;0.46923077;1.6390499531917082;0.001;0.50409836;1.3306835733476232
11;0.50564104;1.1748003256626618;0.001;0.49590164;1.03551136861082
12;0.50564104;0.9988936710357667;0.001;0.50409836;0.9767851204168602
13;0.5061538;0.88784625573036;0.001;0.50409836;0.8397696369984111
14;0.5061538;0.8375057567082919;0.001;0.50409836;0.8238054054682372
15;0.48564103;0.8097691600139324;0.001;0.50409836;0.7897388466068955
16;0.5020513;0.7867734750111898;0.001;0.5020492;0.773951925215174
17;0.5;0.7871578256900494;0.001;0.49590164;0.7988194911206354
18;0.49846154;0.7882517811579582;0.001;0.49590164;0.7633544294560541
19;0.48871794;0.7759315870969723;0.001;0.49590164;0.8151016567574173
20;0.4969231;0.7757838424046835;0.001;0.48770493;0.783221107037341
21;0.4969231;0.755793411548321;0.001;0.49795082;0.7357266232615611
22;0.5020513;0.7505392396144378;0.001;0.49590164;0.7696301673279434
23;0.4897436;0.7791156274844439;0.001;0.50409836;0.7670479778383599
24;0.49846154;0.7632486633765392;0.001;0.5081967;0.755407232730115
25;0.5092308;0.7641203132653848;0.001;0.49590164;0.7869796029856948
26;0.50461537;0.7666319074386205;0.001;0.49590164;0.7574535100186457
27;0.49076924;0.7448466950807816;0.001;0.49590164;0.7930021266468236
28;0.51641023;0.7583107114449525;0.001;0.50409836;0.8220044227897144
29;0.47897437;0.7585576579509637;0.001;0.50409836;0.72429380065105
30;0.48615384;0.7322694318722456;0.001;0.5020492;0.7193078984979724
31;0.4948718;0.7554280222379244;0.001;0.49590164;0.7768080625377718
32;0.50256413;0.7449848714241615;0.001;0.50409836;0.7292306804266132
33;0.51076925;0.7371324796554369;0.001;0.50409836;0.820635555220432
34;0.4923077;0.755649364972726;0.001;0.50409836;0.7592669100057884
35;0.5102564;0.7579516446896088;0.001;0.50409836;0.7379394994407403
36;0.4994872;0.7404364138383132;0.001;0.50409836;0.7333534408788212
37;0.4974359;0.7375870462564321;0.001;0.50409836;0.7559805072721888
38;0.5148718;0.7243351811629075;0.001;0.50409836;0.7210279038695039
39;0.50666666;0.7320219099827302;0.001;0.50409836;0.8802957925640169
40;0.4928205;0.7302834177017212;0.001;0.50409836;0.7292046761903607
41;0.4969231;0.7619388381640116;0.001;0.49590164;0.7165996979494564
42;0.50051284;0.7246920261627589;0.001;0.50409836;0.7008025548497184
43;0.5041026;0.7007011848840958;0.001;0.50409836;0.6984895927007081
44;0.5041026;0.6974773412484389;0.001;0.50409836;0.6967703563268067
45;0.5041026;0.6966893260906905;0.001;0.50409836;0.6965789022992869
46;0.5041026;0.6964838339732243;0.001;0.50409836;0.6962916079114695
47;0.5041026;0.6961955016087263;0.001;0.50409836;0.6960412351811518
48;0.5041026;0.6960113161649459;0.001;0.50409836;0.6958698141770284
49;0.5041026;0.6958802661528954;0.001;0.50409836;0.6957948882071698
50;0.5041026;0.6957988308026241;0.001;0.50409836;0.6957273297622556
51;0.5041026;0.6957331039966681;0.001;0.50409836;0.6955954217519916
52;0.5041026;0.6955859835331256;0.001;0.50409836;0.6955006826119344
53;0.5041026;0.6956019241381914;0.001;0.50409836;0.6954316369822768
54;0.5041026;0.6954985961547264;0.001;0.50409836;0.6954013451201017
55;0.5041026;0.6954263929831676;0.001;0.50409836;0.6953905185715097
56;0.5041026;0.6954212383734875;0.001;0.50409836;0.6953350862518686
57;0.5041026;0.6953253206839928;0.001;0.50409836;0.6952653351377268
58;0.5041026;0.6953050182415889;0.001;0.50409836;0.6951880171650746
59;0.5041026;0.6952555304918534;0.001;0.50409836;0.6951442018884127
60;0.5041026;0.6951627052747287;0.001;0.50409836;0.695125732265535
61;0.5041026;0.6951607681543399;0.001;0.50409836;0.6951484904914605
62;0.5041026;0.6952212181458106;0.001;0.50409836;0.6951470257805996
63;0.5041026;0.6951822128662696;0.001;0.50409836;0.6951947915749471
